orbit_type,season,season_key,epoch_utc,time_s,in_eclipse,+X_direct,+X_albedo,+X_ir,+X,-X_direct,-X_albedo,-X_ir,-X,+Y_direct,+Y_albedo,+Y_ir,+Y,-Y_direct,-Y_albedo,-Y_ir,-Y,+Z_direct,+Z_albedo,+Z_ir,+Z,-Z_direct,-Z_albedo,-Z_ir,-Z
dawn_dusk,秋分,autumn,2026-09-21T00:00:00+00:00,0.0,False,0.0,0.0,0.0,0.0,33.20947674653882,4.528269194175856e-18,3.003953112962255e-17,33.20947674653882,0.0,1.2206338171365748e-17,8.097413377037001e-17,9.318047194173577e-17,270.16656094754046,0.0,0.0,270.16656094754046,7.11115072598306e-14,8.493194087802149,56.34196140958284,64.83515549738506,0.0,0.0,0.0,0.0
dawn_dusk,秋分,autumn,2026-09-21T00:00:30+00:00,30.0,False,0.0,1.2976555417135478e-17,8.545457163225796e-17,9.843112704939344e-17,33.191947807191454,0.0,0.0,33.191947807191454,0.0,7.178291003531431e-18,4.727123362402124e-17,5.444952462755267e-17,270.16656094754046,0.0,0.0,270.16656094754046,1.0788635426135993,8.555710602445643,56.34196140958284,65.97653555464208,0.0,0.0,0.0,0.0
dawn_dusk,秋分,autumn,2026-09-21T00:01:00+00:00,60.0,False,0.0,1.0420611122462112e-18,6.812563161496611e-18,7.854624273742822e-18,33.13937949372968,0.0,0.0,33.13937949372968,0.0,0.0,0.0,0.0,270.16656094754046,1.0082812628323311e-17,6.59172452255935e-17,270.16656094754046,2.1565881733588768,8.61816112097594,56.34196140958285,67.11671070391766,0.0,0.0,0.0,0.0
dawn_dusk,秋分,autumn,2026-09-21T00:01:30+00:00,90.0,False,0.0,0.0,0.0,0.0,33.051827300359875,6.166209709088832e-17,4.002271312200924e-16,33.051827300359875,0.0,1.2529593875012505e-17,8.132521676253702e-17,9.385481063754953e-17,270.16656094754046,0.0,0.0,270.16656094754046,3.2320361826700625,8.680479716949202,56.34196140958283,68.25447730920209,0.0,0.0,0.0,0.0
dawn_dusk,秋分,autumn,2026-09-21T00:02:00+00:00,120.0,False,0.0,1.643489667136066e-16,1.059152025875171e-15,1.2235009925887777e-15,32.92938365233155,0.0,0.0,32.92938365233155,0.0,0.0,0.0,0.0,270.16656094754046,3.2898432299319296e-17,2.120149698212638e-16,270.16656094754046,4.304072264316933,8.742600603186848,56.34196140958285,69.38863427708662,0.0,0.0,0.0,0.0
dawn_dusk,秋分,autumn,2026-09-21T00:02:30+00:00,150.0,False,0.0,1.241598122121442e-16,7.945301333028017e-16,9.186899455149459e-16,32.77217780836782,0.0,0.0,32.77217780836782,0.0,1.3788928916375235e-17,8.823885389993272e-17,1.0202778281630795e-16,270.16656094754046,0.0,0.0,270.16656094754046,5.371564713900963,8.80445820122429,56.34196140958284,70.5179843247081,0.0,0.0,0.0,0.0
dawn_dusk,秋分,autumn,2026-09-21T00:03:00+00:00,180.0,False,0.0,1.7252745461728318e-16,1.0963849777027851e-15,1.2689124323200682e-15,32.580375724212296,0.0,0.0,32.580375724212296,0.0,0.0,0.0,0.0,270.16656094754046,5.903558485303444e-17,3.7516190409431256e-16,270.16656094754046,6.433386623549117,8.865987210539494,56.34196140958284,71.64133524367145,0.0,0.0,0.0,0.0
dawn_dusk,秋分,autumn,2026-09-21T00:03:30+00:00,210.0,False,0.0,0.0,0.0,0.0,32.35417987743637,9.180422385053712e-17,5.794061787083143e-16,32.35417987743637,0.0,0.0,0.0,0.0,270.16656094754046,2.3623183787549778e-17,1.4909356098421326e-16,270.16656094754046,7.4884170715441405,8.927122677488017,56.34196140958284,72.75750115861499,0.0,0.0,0.0,0.0
dawn_dusk,秋分,autumn,2026-09-21T00:04:00+00:00,240.0,False,0.0,7.877914270814323e-16,4.938440315538251e-15,5.726231742619683e-15,32.09382905369207,0.0,0.0,32.09382905369207,0.0,0.0,0.0,0.0,270.16656094754046,7.460959392839661e-17,4.677063165652414e-16,270.16656094754046,8.535542305635513,8.9878000638719,56.34196140958284,73.86530377909025,0.0,0.0,0.0,0.0
dawn_dusk,秋分,autumn,2026-09-21T00:04:30+00:00,270.0,False,0.0,3.405380917596205e-16,2.1205436318255153e-15,2.461081723585136e-15,31.799598094635755,0.0,0.0,31.799598094635755,0.0,0.0,0.0,0.0,270.16656094754046,1.299979903790248e-16,8.095024237198797e-16,270.16656094754046,9.573656918781897,9.047955315070004,56.34196140958284,74.96357364343473,0.0,0.0,0.0,0.0
