orbit_type,season,season_key,epoch_utc,time_s,in_eclipse,+X_direct,+X_albedo,+X_ir,+X,-X_direct,-X_albedo,-X_ir,-X,+Y_direct,+Y_albedo,+Y_ir,+Y,-Y_direct,-Y_albedo,-Y_ir,-Y,+Z_direct,+Z_albedo,+Z_ir,+Z,-Z_direct,-Z_albedo,-Z_ir,-Z
noon,秋分,autumn,2026-09-21T00:13:00+00:00,780.0,True,0.0,0.0,0.0,0.0,0.0,3.841248146446702e-16,1.1509373993057048e-15,1.535062213950375e-15,0.0,0.0,0.0,0.0,0.0,1.8816234654955904e-16,5.637831078040015e-16,7.519454543535606e-16,0.0,18.804103069575085,56.34196140958284,75.14606447915793,0.0,0.0,0.0,0.0
noon,秋分,autumn,2026-09-21T00:13:30+00:00,810.0,True,0.0,2.986832302280301e-15,9.140458226626604e-15,1.2127290528906905e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.856706596922192e-16,1.4862743962644845e-15,1.971945055956704e-15,0.0,18.410892117175553,56.34196140958284,74.75285352675839,0.0,0.0,0.0,0.0
noon,秋分,autumn,2026-09-21T00:14:00+00:00,840.0,True,0.0,5.255318245378321e-16,1.6443131045153638e-15,2.1698449290531958e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17061858308204e-16,1.6178118046589218e-15,2.134873662967126e-15,0.0,18.007211458881574,56.34196140958284,74.34917286846441,0.0,0.0,0.0,0.0
noon,秋分,autumn,2026-09-21T00:14:30+00:00,870.0,True,0.0,0.0,0.0,0.0,0.0,1.5536360020658593e-15,4.9754149623734324e-15,6.5290509644392916e-15,0.0,0.0,0.0,0.0,0.0,2.3313495218022024e-16,7.465990282069377e-16,9.797339803871579e-16,0.0,17.59348724376072,56.34196140958284,73.93544865334356,0.0,0.0,0.0,0.0
noon,秋分,autumn,2026-09-21T00:15:00+00:00,900.0,True,0.0,0.0,0.0,0.0,0.0,3.8671324222999213e-16,1.2689565713175825e-15,1.6556698135475747e-15,0.0,0.0,0.0,0.0,0.0,7.446701891538429e-16,2.4435525521235666e-15,3.1882227412774094e-15,0.0,17.170156223450398,56.34196140958282,73.51211763303323,0.0,0.0,0.0,0.0
noon,秋分,autumn,2026-09-21T00:15:30+00:00,930.0,True,0.0,0.0,0.0,0.0,0.0,3.989785332114425e-16,1.3430327784967644e-15,1.7420113117082067e-15,0.0,0.0,0.0,0.0,0.0,5.166803617394189e-16,1.73923808941835e-15,2.2559184511577686e-15,0.0,16.73766529109715,56.34196140958284,73.07962670068,0.0,0.0,0.0,0.0
noon,秋分,autumn,2026-09-21T00:16:00+00:00,960.0,True,0.0,0.0,0.0,0.0,0.0,1.764255736855223e-15,6.099580000114003e-15,7.863835736969226e-15,0.0,0.0,0.0,0.0,0.0,5.030445315973768e-16,1.7391811742482489e-15,2.242225705845626e-15,0.0,16.296471009589883,56.34196140958284,72.63843241917272,0.0,0.0,0.0,0.0
noon,秋分,autumn,2026-09-21T00:16:30+00:00,990.0,True,0.0,0.0,0.0,0.0,0.0,8.475934966908799e-16,3.0135017457245816e-15,3.861095242415462e-15,0.0,0.0,0.0,0.0,0.0,1.7942873805027381e-16,6.379341246230173e-16,8.173628626732912e-16,0.0,15.84703912958526,56.34196140958284,72.18900053916809,0.0,0.0,0.0,0.0
noon,秋分,autumn,2026-09-21T00:17:00+00:00,1020.0,True,0.0,7.624222285735246e-16,2.7912150056246407e-15,3.553637234198165e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38911340865336e-16,2.33904371495526e-15,2.977955055820596e-15,0.0,15.389844097833855,56.34196140958284,71.7318055074167,0.0,0.0,0.0,0.0
noon,秋分,autumn,2026-09-21T00:17:30+00:00,1050.0,True,0.0,0.0,0.0,0.0,0.0,4.07986924621097e-16,1.54011497108881e-15,1.948101895709907e-15,0.0,0.0,0.0,0.0,0.0,5.611109253689437e-16,2.1181446866337145e-15,2.6792556120026584e-15,0.0,14.925368556326248,56.34196140958285,71.2673299659091,0.0,0.0,0.0,0.0
