orbit_type,season,season_key,epoch_utc,time_s,in_eclipse,+X_direct,+X_albedo,+X_ir,+X,-X_direct,-X_albedo,-X_ir,-X,+Y_direct,+Y_albedo,+Y_ir,+Y,-Y_direct,-Y_albedo,-Y_ir,-Y,+Z_direct,+Z_albedo,+Z_ir,+Z,-Z_direct,-Z_albedo,-Z_ir,-Z
noon,夏至,summer,2026-06-21T00:24:00+00:00,1440.0,False,250.92912150689537,0.0,0.0,250.92912150689537,0.0,1.896942840102296e-17,1.2583897081396572e-16,1.4480839921498868e-16,0.0,2.034646461126588e-16,1.3497392289619021e-15,1.553203875074561e-15,14.673166668146283,0.0,0.0,14.673166668146283,0.0,8.493194087802147,56.34196140958285,64.835155497385,104.46106528131213,0.0,0.0,104.46106528131213
noon,夏至,summer,2026-06-21T00:24:30+00:00,1470.0,False,247.40308714026943,6.013601140441985e-17,3.9892893048801677e-16,247.40308714026943,0.0,0.0,0.0,0.0,0.0,1.3648069895265765e-16,9.053826150737867e-16,1.0418633140264444e-15,14.673166668146283,0.0,0.0,14.673166668146283,0.0,8.493194087802147,56.34196140958285,64.835155497385,112.5577658511089,0.0,0.0,112.5577658511089
noon,夏至,summer,2026-06-21T00:25:00+00:00,1500.0,False,243.61587951024467,5.144630023894061e-17,3.4128331847392125e-16,243.61587951024467,0.0,0.0,0.0,0.0,0.0,3.0374380718416163e-16,2.014968889895982e-15,2.3187126970801434e-15,14.673166668146283,0.0,0.0,14.673166668146283,0.0,8.493194087802147,56.34196140958285,64.835155497385,120.53564381700035,0.0,0.0,120.53564381700035
noon,夏至,summer,2026-06-21T00:25:30+00:00,1530.0,False,239.57149661614807,2.0699664617285204e-16,1.3731697321427788e-15,239.57149661614807,0.0,0.0,0.0,0.0,0.0,1.8517405940751428e-16,1.2284035430413463e-15,1.4135776024488605e-15,14.673166668146283,0.0,0.0,14.673166668146283,0.0,8.493194087802147,56.34196140958285,64.835155497385,128.38627726134814,0.0,0.0,128.38627726134814
noon,夏至,summer,2026-06-21T00:26:00+00:00,1560.0,False,235.27420794665542,1.7576144307391776e-16,1.1659623388550022e-15,235.27420794665542,0.0,0.0,0.0,0.0,0.0,1.3521272385440107e-16,8.969711501625013e-16,1.0321838740169022e-15,14.673166668146283,0.0,0.0,14.673166668146283,0.0,8.493194087802147,56.34196140958285,64.835155497385,136.10137859332195,0.0,0.0,136.10137859332195
noon,夏至,summer,2026-06-21T00:26:30+00:00,1590.0,False,230.72854997266745,4.026157461090599e-16,2.6708633519568164e-15,230.72854997266745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.673166668146283,3.4024152172907263e-17,2.2570866141783767e-16,14.673166668146283,0.0,8.493194087802147,56.34196140958285,64.835155497385,143.67280329776787,0.0,0.0,143.67280329776787
noon,夏至,summer,2026-06-21T00:27:00+00:00,1620.0,False,225.93932135834436,3.531199001190618e-16,2.3425189133541212e-15,225.93932135834436,0.0,0.0,0.0,0.0,0.0,4.039424123054384e-16,2.6796641605651004e-15,3.083606572870539e-15,14.673166668146283,0.0,0.0,14.673166668146283,0.0,8.493194087802149,56.341961409582865,64.83515549738502,151.09255853303833,0.0,0.0,151.09255853303833
noon,夏至,summer,2026-06-21T00:27:30+00:00,1650.0,False,220.91157789535308,4.971947703831973e-16,3.2982795726060755e-15,220.91157789535308,0.0,0.0,0.0,0.0,0.0,1.5106741282339883e-16,1.0021476320393419e-15,1.1532150448627407e-15,14.673166668146283,0.0,0.0,14.673166668146283,0.0,8.493194087802149,56.341961409582865,64.83515549738502,158.3528115687062,0.0,0.0,158.3528115687062
noon,夏至,summer,2026-06-21T00:28:00+00:00,1680.0,False,215.65062716567638,5.955460209849859e-16,3.9507199040884985e-15,215.65062716567638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.673166668146283,1.2487233050588885e-16,8.2837527951844e-16,14.673166668146283,0.0,8.493194087802147,56.34196140958285,64.835155497385,165.44589805425593,0.0,0.0,165.44589805425593
noon,夏至,summer,2026-06-21T00:28:30+00:00,1710.0,False,210.16202293861653,8.598506991134662e-16,5.704058379759744e-15,210.16202293861653,0.0,0.0,0.0,0.0,0.0,6.20752919317752e-17,4.1179368637432493e-16,4.738689783061001e-16,14.673166668146283,0.0,0.0,14.673166668146283,0.0,8.493194087802147,56.34196140958285,64.835155497385,172.36433011002367,0.0,0.0,172.36433011002367
