orbit_type,season,season_key,epoch_utc,time_s,in_eclipse,+X_direct,+X_albedo,+X_ir,+X,-X_direct,-X_albedo,-X_ir,-X,+Y_direct,+Y_albedo,+Y_ir,+Y,-Y_direct,-Y_albedo,-Y_ir,-Y,+Z_direct,+Z_albedo,+Z_ir,+Z,-Z_direct,-Z_albedo,-Z_ir,-Z
dawn_dusk,春分,spring,2026-03-21T00:00:00+00:00,0.0,False,0.0,9.502582280081852e-19,6.303801827450121e-18,7.254060055458305e-18,36.16903682971325,0.0,0.0,36.16903682971325,0.0,0.0,0.0,0.0,269.7862872252977,5.764476248176841e-18,3.824025389784573e-17,269.7862872252977,6.896509726594112e-14,8.493194087802147,56.34196140958283,64.83515549738505,0.0,0.0,0.0,0.0
dawn_dusk,春分,spring,2026-03-21T00:00:30+00:00,30.0,False,0.0,1.2985005543931213e-17,8.545457163225796e-17,9.843957717618917e-17,36.14994574743937,0.0,0.0,36.14994574743937,0.0,0.0,0.0,0.0,269.7862872252977,7.668491382356174e-18,5.0466489515761425e-17,269.7862872252977,1.1750096367023564,8.561281945309313,56.34196140958283,66.0782529915945,0.0,0.0,0.0,0.0
dawn_dusk,春分,spring,2026-03-21T00:01:00+00:00,60.0,False,0.0,1.0434077139750746e-18,6.812563161496611e-18,7.855970875471686e-18,36.092692654288086,0.0,0.0,36.092692654288086,0.0,0.0,0.0,0.0,269.7862872252977,2.5065287818229535e-17,1.6365496836537615e-16,269.7862872252977,2.3487788640593528,8.629297925265767,56.34196140958284,67.32003819890795,0.0,0.0,0.0,0.0
dawn_dusk,春分,spring,2026-03-21T00:01:30+00:00,90.0,False,0.0,5.891682420798759e-17,3.8167465389816893e-16,4.4059147810615654e-16,35.99733798999502,0.0,0.0,35.99733798999502,0.0,0.0,0.0,0.0,269.7862872252977,1.762068541116835e-17,1.141502295170283e-16,269.7862872252977,3.5200685821748947,8.697170225998958,56.34196140958282,68.55920021775668,0.0,0.0,0.0,0.0
dawn_dusk,春分,spring,2026-03-21T00:02:00+00:00,120.0,False,0.0,0.0,0.0,0.0,35.86398241655731,7.850602766791154e-17,5.046515443613517e-16,35.86398241655731,0.0,0.0,0.0,0.0,269.7862872252977,3.298207104045131e-17,2.120149698212638e-16,269.7862872252977,4.6876423086687415,8.764827197512606,56.34196140958283,69.79443091576418,0.0,0.0,0.0,0.0
dawn_dusk,春分,spring,2026-03-21T00:02:30+00:00,150.0,False,0.0,0.0,0.0,0.0,35.69276671196893,1.205917346994059e-16,7.692734369337209e-16,35.69276671196893,0.0,0.0,0.0,0.0,269.7862872252977,1.6810468264520582e-17,1.0723659237963261e-16,269.7862872252977,5.850267483980172,8.832197417124608,56.34196140958284,71.02442631068762,0.0,0.0,0.0,0.0
dawn_dusk,春分,spring,2026-03-21T00:03:00+00:00,180.0,False,0.0,0.0,0.0,0.0,35.48387162160711,5.67834120568505e-16,3.595025733006782e-15,35.483871621607115,0.0,0.0,0.0,0.0,269.7862872252977,2.838146631734117e-17,1.7968645781474723e-16,269.7862872252977,7.006716772530413,8.899209764865054,56.34196140958283,72.2478879469783,0.0,0.0,0.0,0.0
dawn_dusk,春分,spring,2026-03-21T00:03:30+00:00,210.0,False,0.0,0.0,0.0,0.0,35.237517667426864,3.4105266398944256e-16,2.143209748944837e-15,35.237517667426864,0.0,7.380829407210638e-18,4.638188529535208e-17,5.376271470256272e-17,269.7862872252977,0.0,0.0,269.7862872252977,8.155769358370327,8.965793498554666,56.34196140958284,73.46352426650783,0.0,0.0,0.0,0.0
dawn_dusk,春分,spring,2026-03-21T00:04:00+00:00,240.0,False,0.0,2.90284975907676e-16,1.810833175065205e-15,2.101118150972881e-15,34.95396491516511,0.0,0.0,34.95396491516511,0.0,0.0,0.0,0.0,269.7862872252977,7.497549675227272e-17,4.677063165652414e-16,269.7862872252977,9.2962122339456,9.031878328484368,56.34196140958284,74.6700519720128,0.0,0.0,0.0,0.0
dawn_dusk,春分,spring,2026-03-21T00:04:30+00:00,270.0,False,0.0,0.0,0.0,0.0,34.63351269979986,1.6260800630772084e-16,1.00706350864753e-15,34.63351269979986,0.0,0.0,0.0,0.0,269.7862872252977,4.456605544030194e-18,2.760063860161836e-17,269.7862872252977,10.426841480618942,9.097394491617282,56.34196140958285,75.86619738181908,0.0,0.0,0.0,0.0
dawn_dusk,春分,spring,2026-03-21T00:05:00+00:00,300.0,False,0.0,0.0,0.0,0.0,34.276499309554644,7.436134693105488e-16,4.572734537673834e-15,34.27649930955465,0.0,0.0,0.0,0.0,269.7862872252977,1.7573184090539446e-17,1.0806354261201671e-16,269.7862872252977,11.546463539597445,9.162272825234663,56.34196140958285,77.05069777441496,0.0,0.0,0.0,0.0
dawn_dusk,春分,spring,2026-03-21T00:05:30+00:00,330.0,False,0.0,2.515895450598623e-16,1.5363499901330264e-15,1.787939535192889e-15,33.883301628781616,0.0,0.0,33.883301628781616,0.0,0.0,0.0,0.0,269.7862872252977,1.3062743191022055e-16,7.976859836469698e-16,269.7862872252977,12.653896471923522,9.226444839948156,56.34196140958283,78.22230272145451,0.0,0.0,0.0,0.0
dawn_dusk,春分,spring,2026-03-21T00:06:00+00:00,360.0,False,0.0,0.0,0.0,0.0,33.45433474010011,4.461665969697068e-16,2.70595549909159e-15,33.45433474010011,0.0,0.0,0.0,0.0,269.7862872252977,1.0183842778649245e-16,6.176398133776277e-16,269.7862872252977,13.747971206199269,9.289842792001238,56.34196140958283,79.37977540778334,0.0,0.0,0.0,0.0
dawn_dusk,春分,spring,2026-03-21T00:06:30+00:00,390.0,False,0.0,0.0,0.0,0.0,32.990051486211094,2.1531478621954652e-19,1.297127763373191e-18,32.990051486211094,0.0,0.0,0.0,0.0,269.7862872252977,9.21804887174868e-17,5.553258708152139e-16,269.7862872252977,14.827532772727023,9.352399754783475,56.34196140958284,80.52189393709334,0.0,0.0,0.0,0.0
dawn_dusk,春分,spring,2026-03-21T00:07:00+00:00,420.0,False,0.0,2.47517292689837e-16,1.4813613920601917e-15,1.7288786847500288e-15,32.49094199184973,0.0,0.0,32.49094199184973,0.0,0.0,0.0,0.0,269.7862872252977,6.058053550705559e-17,3.6256725918111386e-16,269.7862872252977,15.891441522763404,9.414049689482235,56.34196140958285,81.64745262182849,0.0,0.0,0.0,0.0
dawn_dusk,春分,spring,2026-03-21T00:07:30+00:00,450.0,False,0.0,0.0,0.0,0.0,31.957533146380825,4.3174836977922836e-16,2.5674142027579454e-15,31.95753314638083,0.0,7.794777395690154e-18,4.6352050392835775e-17,5.414682778852593e-17,269.7862872252977,0.0,0.0,269.7862872252977,16.938574331599586,9.474727514797108,56.34196140958284,82.75526325597953,0.0,0.0,0.0,0.0
dawn_dusk,春分,spring,2026-03-21T00:08:00+00:00,480.0,False,0.0,0.0,0.0,0.0,31.390388047583404,7.230309088203635e-16,4.272645500948169e-15,31.390388047583407,0.0,3.150159443577092e-17,1.8615406906778666e-16,2.1765566350355757e-16,269.7862872252977,0.0,0.0,269.7862872252977,17.967825784197874,9.534369175643603,56.34196140958285,83.84415636942433,0.0,0.0,0.0,0.0
